Player_id;Nombre de carton jaune;Nombre de carton rouge;Nombre de buts / 90 min;Nombre de passe décisives / 90 min;Expected goals / 90 min;Expected assisted / 90 min;Nombre de tirs (n'inclus pas les pénaltys) / 90 min;Nombre de tirs cadrés (n'inclus pas les pénaltys) / 90 min;Nombre de tirs sur coup franc;Nombre de passe réussie total;Nombre de passe tentés;Distance total des passes réussie (yards);Distance total des passes vers l'avant (yards);Nombre de passe réussie (entre 5 et 15 yards);Nombre de passe tentés (entre 5 et 15 yards);Nombre de passe réussie (entre 15 et 30 yards);Nombre de passe tentés (entre 15 et 30 yards);Nombre de passe réussie (plus de 30 yards);Nombre de passe tentés (plus de 30 yards);Passes avant un tir;Passes dans le dernier tier du terrain et qui finis par un tir;Passes réussie dans la surface;Passes réussie dans la surface qui finis sur une frappe ?????;Nombre de passes progressives;Action menant à un tir / 90 min;Passe dans le jeu amenant à un tir;Passe sur coups de pieds arreté amenant à un tir;Dribble réussie amenant à un tir;Faute qui conduit à un tir;Actions défensive amenant à un tir;Action menant à un but / 90 min;Passe dans le jeu amenant à un but;Passe sur coups de pieds arreté amenant à un but;Dribble réussie amenant à un but;Faute qui conduit à un but;Actions défensive amenant à un but;Nombre de joueurs taclés;Nombre de joueurs avec tacles réussie;Nombre de tacle dans le 1/3 du terrain;Nombre de tacle dans le 2/3 du terrain;Nombre de tacle dans le 3/3 du terrain;Nombre de dribbleur taclés;Nombre de fois ou le dribleur est passé;Nombre de pression réussie;Nombre de pression dans le 1/3 du terrain;Nombre de pression dans le 2/3 du terrain;Nombre de pression dans le 3/3 du terrain;Nombre de fois ou le joueurs a reçu un ballon;Nombre de ballon touchés dans sa surface;Nombre de ballon touchés dans la surface adv;Nombre de contrôle dans les pieds ;Nombre de ballon contrôle dans la surface adv;Fautes commises;Group
Abdoulaye Bamba2021;0.133333333;0;0;0;0;0.09;0.07;0.07;0;44.66666667;58.33333333;759.8666667;365.0666667;22.8;25.06666667;17.6;22.4;3.733333333;8.6;0.8;2.666666667;0.933333333;0.533333333;3.6;1.4;1.2;0.066666667;0.066666667;0;0.066666667;0;0;0;0;0;0;2.066666667;1.133333333;1.333333333;0.6;0.133333333;0.666666667;0.666666667;4;6.4;3.333333333;1.666666667;66.6;2.533333333;0.533333333;38.4;0.133333333;0.933333333;0
Abdoulaye Touré2021;0.106951872;0;0.11;0.11;0.13;0.1;1.39;0.21;0;42.72727273;50.21390374;790.9625668;174.9197861;17.54010695;20.32085561;19.41176471;22.19251337;5.026737968;6.470588235;0.855614973;4.545454545;0.374331551;0;3.796791444;2.09;1.711229947;0;0.106951872;0.160427807;0;0.21;0.213903743;0;0;0;0;1.604278075;1.069518717;0.748663102;0.64171123;0.213903743;0.320855615;1.229946524;4.064171123;3.903743316;8.609625668;2.620320856;61.22994652;1.978609626;1.122994652;40;0;1.069518717;0
Abdul Majeed Waris2021;0;0;0.16;0;0.27;0;1.47;0.33;0;17.37704918;22.95081967;261.4754098;36.06557377;10.32786885;12.45901639;5.409836066;6.393442623;1.147540984;2.131147541;0;0.655737705;0.163934426;0.163934426;0.819672131;0.98;0.163934426;0;0;0.491803279;0;0;0;0;0;0;0;0.163934426;0.163934426;0;0;0.163934426;0;0.655737705;2.459016393;2.62295082;4.098360656;2.295081967;35.90163934;0.655737705;3.770491803;27.86885246;0.983606557;1.475409836;1
Aboubakar Kamara2021;0.161290323;0.161290323;0.16;0;0.13;0.12;1.78;0.48;0;18.22580645;24.35483871;275.3225806;52.09677419;9.677419355;11.61290323;5.483870968;7.580645161;1.290322581;2.741935484;1.290322581;0.64516129;0.806451613;0.483870968;1.451612903;2.91;1.612903226;0;0.483870968;0.483870968;0;0.16;0.161290323;0;0;0;0;0.483870968;0.483870968;0.161290323;0.161290323;0.161290323;0;0.967741935;3.387096774;1.612903226;9.35483871;7.258064516;37.74193548;0.322580645;2.903225806;28.87096774;0.322580645;2.258064516;1
Adil Aouchiche2021;0.104166667;0;0.1;0.26;0.17;0.27;1.4;0.62;0.104166667;30.9375;43.07291667;582.34375;188.125;15.36458333;18.02083333;9.21875;12.03125;5.416666667;10.9375;3.020833333;2.864583333;1.40625;0.416666667;3.072916667;4.89;2.604166667;1.666666667;0.052083333;0.364583333;0.104166667;0.42;0.260416667;0.15625;0;0;0;1.979166667;1.09375;0.572916667;0.677083333;0.729166667;0.729166667;1.875;5.729166667;3.90625;9.583333333;6.875;55.41666667;0.729166667;2.447916667;37.44791667;0.677083333;1.041666667;3
Adrian Grbić2021;0.186915888;0;0.37;0;0.54;0.05;2.9;1.03;0.373831776;12.3364486;20;159.7196262;21.77570093;8.224299065;10.74766355;2.710280374;4.859813084;0.373831776;1.121495327;0.373831776;0.841121495;0.186915888;0;0.841121495;1.22;0.654205607;0;0;0.280373832;0.093457944;0.19;0;0;0;0.186915888;0;0.841121495;0.654205607;0.186915888;0.373831776;0.280373832;0.186915888;0.280373832;3.08411215;0.747663551;5.981308411;6.728971963;30.74766355;1.121495327;3.925233645;15.60747664;0.560747664;2.14953271;1
Adrien Hunou2021;0.153846154;0;0.61;0;0.65;0.09;3.06;1.53;0;22.92307692;30;312.6153846;31.53846154;13.69230769;16.61538462;7.076923077;8.769230769;0.769230769;1.538461538;0.615384615;0.461538462;0.769230769;0.153846154;1.076923077;1.83;1.230769231;0;0;0.307692308;0;0;0;0;0;0;0;1.076923077;1.076923077;0.461538462;0.307692308;0.307692308;0.153846154;0.923076923;6.153846154;2.307692308;5.230769231;9.384615385;41.84615385;0.461538462;5.692307692;23.53846154;0.461538462;1.076923077;1
Adrien Thomasson2021;0.273972603;0.034246575;0.17;0.03;0.22;0.16;1.58;0.51;0;29.93150685;39.31506849;512.0205479;103.9041096;14.34931507;17.73972603;11.60958904;14.76027397;3.082191781;4.452054795;1.164383562;2.294520548;0.787671233;0.102739726;2.431506849;2.92;1.98630137;0.068493151;0.308219178;0.171232877;0.136986301;0.31;0.171232877;0;0.068493151;0.034246575;0;1.643835616;1.198630137;0.547945205;0.719178082;0.376712329;0.342465753;1.643835616;7.294520548;3.698630137;12.56849315;8.01369863;51.36986301;0.342465753;4.623287671;36.02739726;0.479452055;1.815068493;1
Adrien Truffert2021;0.138248848;0;0.05;0.14;0.07;0.09;1.06;0.14;0;49.9078341;59.44700461;810.1843318;212.6728111;25.11520737;27.78801843;20.69124424;24.19354839;3.410138249;5.898617512;0.875576037;2.396313364;0.967741935;0.506912442;3.686635945;1.66;1.428571429;0;0.046082949;0.092165899;0;0.18;0.138248848;0;0;0.046082949;0;1.797235023;1.013824885;0.783410138;0.64516129;0.368663594;0.552995392;0.829493088;4.101382488;5.115207373;5.483870968;3.640552995;70.87557604;2.165898618;2.073732719;45.16129032;0.414746544;1.059907834;0
Adrián Cubas2021;0.240963855;0.040160643;0.04;0;0.02;0.03;0.44;0.2;0;34.25702811;41.40562249;713.0120482;187.3895582;11.84738956;13.65461847;15.54216867;17.67068273;6.184738956;8.674698795;0.321285141;2.168674699;0.240963855;0;2.730923695;0.76;0.562248996;0;0.040160643;0;0.16064257;0.04;0.040160643;0;0;0;0;3.253012048;2.489959839;1.285140562;1.56626506;0.401606426;1.40562249;2.048192771;9.317269076;11.84738956;12.85140562;2.088353414;50.76305221;2.730923695;0.281124498;33.45381526;0.040160643;1.40562249;0
Aimen Moueffek2021;0.361445783;0;0;0;0.02;0.05;0.12;0;0;33.37349398;44.93975904;597.2289157;203.8554217;15.06024096;18.19277108;13.97590361;17.8313253;3.855421687;6.86746988;0.963855422;1.56626506;0.602409639;0;3.373493976;1.82;1.325301205;0;0.120481928;0.240963855;0.120481928;0;0;0;0;0;0;3.13253012;2.289156627;2.048192771;0.963855422;0.120481928;0.843373494;2.771084337;6.144578313;8.915662651;10;1.927710843;60.12048193;4.21686747;0.843373494;36.02409639;0;2.409638554;0
Alban Lafont2021;0.052631579;0;0;0;0;0;0;0;0;17.18421053;29.65789474;604.0526316;434.4473684;2.184210526;2.236842105;6.921052632;7.026315789;8.078947368;20.36842105;0;0.552631579;0.052631579;0;0;0.03;0.026315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052631579;0.184210526;0;0;32.97368421;27.55263158;0;13.84210526;0;0.026315789;2
Aleksandr Golovin2021;0.168067227;0;0.42;0.76;0.23;0.41;2.27;1.01;0.084033613;33.94957983;49.32773109;600.5882353;173.1092437;16.80672269;20.25210084;11.51260504;15.6302521;4.453781513;10.16806723;3.025210084;1.428571429;1.680672269;0.420168067;3.613445378;4.13;1.680672269;1.932773109;0.25210084;0;0.084033613;1.01;0.504201681;0.420168067;0;0;0.084033613;2.18487395;1.344537815;0.672268908;1.092436975;0.420168067;0.504201681;3.109243697;7.731092437;4.957983193;13.1092437;8.151260504;61.59663866;0.420168067;4.87394958;41.2605042;0.672268908;1.596638655;3
Alessandro Florenzi2021;0.058479532;0;0.12;0.06;0.13;0.12;1.23;0.47;0;48.5380117;58.65497076;840.7017544;223.8596491;24.97076023;26.95906433;17.48538012;20.93567251;5.204678363;9.122807018;1.111111111;2.280701754;1.403508772;0.994152047;3.50877193;1.58;1.286549708;0.175438596;0;0;0;0.06;0.058479532;0;0;0;0;1.695906433;1.111111111;0.760233918;0.643274854;0.292397661;0.81871345;1.578947368;3.157894737;3.099415205;4.035087719;2.748538012;65.90643275;2.807017544;3.157894737;41.52046784;0.526315789;0.584795322;3
Alexander Djiku2021;0.281690141;0;0;0;0.06;0.02;0.53;0.07;0;40.14084507;46.37323944;959.5774648;306.4084507;8.415492958;9.436619718;21.47887324;23.20422535;9.964788732;12.88732394;0.14084507;2.394366197;0.035211268;0;2.042253521;0.6;0.352112676;0;0;0.035211268;0.070422535;0;0;0;0;0;0;2.288732394;1.549295775;1.866197183;0.387323944;0.035211268;0.845070423;0.88028169;3.591549296;6.408450704;3.838028169;0.563380282;59.04929577;6.76056338;0.704225352;34.29577465;0.035211268;1.795774648;0
Alexandre Oukidja2021;0.088235294;0.029411765;0;0;0;0.01;0;0;0;19.97058824;30.44117647;733.9117647;491.7058824;1.823529412;1.882352941;7.294117647;7.411764706;10.76470588;21;0.088235294;0.411764706;0.029411765;0;0.029411765;0.26;0.117647059;0.147058824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058823529;0.029411765;0.205882353;0;0;33.05882353;28.73529412;0;13.08823529;0;0.029411765;2
Alexis Claude-Maurice2021;0.094339623;0;0.19;0.24;0.19;0.14;1.55;0.71;0.141509434;29.19811321;36.08490566;490.5660377;97.97169811;14.90566038;16.88679245;10.56603774;12.68867925;2.783018868;4.858490566;1.603773585;2.216981132;0.471698113;0.047169811;2.405660377;2.92;1.886792453;0.566037736;0.188679245;0.188679245;0;0.52;0.377358491;0.047169811;0.047169811;0;0;1.698113208;1.179245283;0.754716981;0.660377358;0.283018868;0.849056604;1.462264151;4.575471698;3.962264151;7.783018868;5.377358491;48.25471698;0.896226415;3.018867925;37.97169811;0.471698113;1.179245283;1
Alfred Gomis2021;0.045454545;0;0;0;0;0;0;0;0;24.31818182;30.40909091;654.8181818;429.0909091;5.772727273;5.818181818;11.68181818;11.77272727;6.772727273;12.68181818;0;0.090909091;0;0;0.045454545;0.14;0.045454545;0.090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045454545;0;0;32.68181818;27.31818182;0;15.22727273;0;0.045454545;2
Ambroise Oyongo2021;0.161290323;0;0.16;0.16;0.02;0.04;0.16;0.16;0;37.41935484;49.51612903;718.7096774;343.8709677;15.16129032;17.58064516;14.83870968;18.06451613;6.290322581;11.77419355;0.483870968;3.225806452;0.806451613;0.483870968;3.709677419;0.97;0.806451613;0;0;0.161290323;0;0.32;0.322580645;0;0;0;0;2.258064516;1.129032258;1.935483871;0.322580645;0;0.806451613;1.129032258;3.064516129;6.774193548;3.387096774;0.483870968;60.80645161;5.64516129;0.161290323;36.61290323;0;1.129032258;0
Amine Gouiri2021;0.163934426;0;0.39;0.23;0.46;0.17;2.46;0.95;0.229508197;28.8852459;38;473.1803279;93.27868852;15.1147541;18.29508197;10.55737705;12.55737705;2.459016393;4.918032787;1.606557377;1.114754098;1.278688525;0.229508197;2.62295082;3.96;2.459016393;0.426229508;0.295081967;0.295081967;0.229508197;0.46;0.131147541;0.098360656;0.032786885;0.06557377;0.06557377;1.114754098;0.721311475;0.196721311;0.557377049;0.360655738;0.360655738;0.950819672;2.950819672;1.672131148;4.163934426;5.836065574;50.98360656;0.721311475;6;35.14754098;1.180327869;1.475409836;1
Ander Herrera2021;0.291262136;0;0.05;0.15;0.06;0.13;1.02;0.19;0.048543689;77.23300971;84.95145631;1251.019417;331.5533981;40.87378641;43.2038835;28.88349515;31.40776699;5.72815534;7.718446602;1.262135922;7.815533981;1.067961165;0.145631068;6.601941748;2.53;2.330097087;0.048543689;0.048543689;0.048543689;0.048543689;0.34;0.339805825;0;0;0;0;2.669902913;1.747572816;0.72815534;1.359223301;0.582524272;1.262135922;2.233009709;6.116504854;4.660194175;10.19417476;5.970873786;95.67961165;3.106796117;1.601941748;66.7961165;0;1.553398058;3
Andrei Girotto2021;0.101351351;0.033783784;0.03;0.03;0.04;0;0.98;0.24;0.067567568;39.76351351;48.37837838;821.4527027;268.1081081;13.44594595;15.06756757;19.83108108;22.90540541;6.182432432;9.459459459;0.135135135;2.972972973;0.27027027;0.067567568;3.344594595;0.64;0.439189189;0;0;0.033783784;0;0.1;0.033783784;0;0;0;0;2.804054054;1.655405405;2.060810811;0.743243243;0;1.148648649;1.283783784;4.560810811;7.601351351;3.918918919;0.371621622;60.27027027;5.945945946;0.878378378;31.38513514;0;1.047297297;0
Andrew Gravillon2021;0.119047619;0.03968254;0.04;0.08;0.04;0.01;0.55;0.16;0.03968254;36.15079365;46.82539683;755.2380952;297.0238095;11.94444444;13.69047619;18.17460317;20.43650794;5.714285714;11.30952381;0.238095238;2.222222222;0.317460317;0.158730159;2.142857143;0.51;0.476190476;0.03968254;0;0;0;0.16;0.158730159;0;0;0;0;1.468253968;0.634920635;0.992063492;0.396825397;0.079365079;0.674603175;0.873015873;2.420634921;4.563492063;2.817460317;0.198412698;60.63492063;8.412698413;0.515873016;34.52380952;0;0.793650794;0
Andy Delort2021;0.144927536;0;0.54;0.33;0.39;0.21;3.3;1.23;0.072463768;20.14492754;32.42753623;345.9782609;98.33333333;10.39855072;14.05797101;6.376811594;10.54347826;2.644927536;5.289855072;2.028985507;1.485507246;1.557971014;0.942028986;2.536231884;3.7;2.608695652;0.144927536;0.326086957;0.289855072;0;0.54;0.434782609;0;0.036231884;0.036231884;0;0.652173913;0.543478261;0.072463768;0.362318841;0.217391304;0.144927536;0.434782609;2.427536232;1.195652174;3.297101449;4.166666667;44.63768116;1.15942029;5.760869565;23.84057971;0.652173913;1.920289855;1
Andy Pelmard2021;0.074626866;0;0;0;0.01;0;0.15;0.07;0;62.31343284;68.28358209;1150.074627;272.761194;24.85074627;26.04477612;31.79104478;33.43283582;5;7.164179104;0.074626866;4.029850746;0.149253731;0;2.686567164;0.3;0.298507463;0;0;0;0;0.07;0.074626866;0;0;0;0;1.865671642;1.119402985;1.194029851;0.52238806;0.149253731;0.671641791;0.671641791;3.731343284;5.895522388;2.835820896;0.597014925;77.08955224;5.746268657;0.149253731;54.47761194;0.074626866;1.268656716;0
Angelo Fulgini2021;0.132013201;0;0.23;0.1;0.18;0.15;2.01;0.86;0.198019802;43.39933993;53.59735974;761.2871287;215.6765677;21.71617162;23.99339934;15.64356436;18.25082508;5.148514851;9.174917492;1.881188119;3.894389439;1.419141914;0.198019802;5.214521452;3.73;2.475247525;0.495049505;0.231023102;0.363036304;0.0330033;0.33;0.231023102;0.0330033;0.0330033;0.0330033;0;0.924092409;0.462046205;0.198019802;0.528052805;0.198019802;0.363036304;1.02310231;3.102310231;1.815181518;6.864686469;2.904290429;69.47194719;0.429042904;3.135313531;55.11551155;0.561056106;0.95709571;3
Anthony Briançon2021;0.294117647;0;0;0;0.02;0.01;0.29;0.15;0;53.60294118;61.76470588;1364.558824;436.8382353;11.91176471;13.08823529;24.33823529;26.10294118;16.91176471;21.83823529;0.294117647;3.382352941;0.367647059;0;3.823529412;0.51;0.441176471;0.073529412;0;0;0;0;0;0;0;0;0;1.176470588;0.661764706;0.955882353;0.220588235;0;0.661764706;0.808823529;2.941176471;5.147058824;1.838235294;0.147058824;72.42647059;10.29411765;0.441176471;43.67647059;0;0.588235294;0
Anthony Caci2021;0;0;0;0.06;0.01;0.05;0.26;0;0;47.23472669;60.54662379;994.9517685;417.1061093;17.8778135;20.35369775;20.32154341;24.27652733;8.424437299;14.05144695;0.514469453;3.922829582;1.093247588;0.578778135;5.112540193;1.19;0.964630225;0.096463023;0.064308682;0.032154341;0;0.06;0.064308682;0;0;0;0;3.118971061;1.92926045;1.832797428;0.900321543;0.38585209;0.932475884;1.221864952;5.209003215;7.877813505;5.337620579;1.607717042;70.73954984;2.70096463;0.482315113;42.41157556;0.064308682;1.061093248;0
Anthony Lopes2021;0.052631579;0;0;0;0;0;0;0;0;25.55263158;30.94736842;740.9210526;418.0789474;4.184210526;4.236842105;11.52631579;11.63157895;9.789473684;15;0;0.315789474;0.026315789;0;0.131578947;0.03;0.026315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026315789;0.026315789;0.105263158;0;0;33.28947368;27.47368421;0;15.07894737;0;0.052631579;2
Anthony Racioppi2021;0;0;0;0;0;0.01;0;0;0;20.52380952;31.23809524;615.5238095;423.4285714;4.238095238;4.285714286;8.904761905;9.047619048;7.333333333;17.80952381;0.047619048;0.19047619;0;0;0;0.05;0.047619048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095238095;0;0.047619048;0;0;33.71428571;31;0;13.14285714;0;0;2
Antonin Bobichon2021;0;0;0;0.1;0.11;0.21;2.17;0.3;0.297029703;44.85148515;54.55445545;793.960396;201.5841584;21.28712871;23.16831683;16.53465347;18.51485149;6.03960396;10.89108911;1.683168317;3.465346535;0.693069307;0;4.554455446;3.85;2.475247525;0.495049505;0.198019802;0.396039604;0.099009901;0.3;0.198019802;0;0;0;0;2.079207921;1.386138614;0.495049505;1.188118812;0.396039604;0.594059406;1.188118812;6.534653465;6.435643564;12.37623762;6.03960396;66.73267327;0.594059406;2.277227723;48.31683168;0.297029703;1.386138614;3
Aníbal Chalá2021;0;0;0;0;0;0.02;0;0;0;36.26506024;47.34939759;590.4819277;284.0963855;17.95180723;20.12048193;14.93975904;19.63855422;2.409638554;5.301204819;0.481927711;2.168674699;0.240963855;0.120481928;3.493975904;0.97;0.843373494;0;0.120481928;0;0;0;0;0;0;0;0;2.048192771;0.843373494;1.204819277;0.481927711;0.361445783;0.481927711;1.084337349;2.891566265;6.265060241;6.86746988;1.56626506;57.46987952;3.734939759;0.361445783;32.65060241;0.240963855;1.686746988;0
Arber Zeneli2021;0.06993007;0;0.21;0.21;0.12;0.14;1.47;0.63;0.06993007;20.76923077;28.6013986;333.9160839;83.77622378;10.97902098;13.28671329;7.692307692;9.93006993;1.538461538;3.776223776;1.188811189;0.909090909;0.699300699;0.13986014;1.958041958;2.37;1.398601399;0.27972028;0.48951049;0.13986014;0;0.35;0.13986014;0.13986014;0;0;0;1.118881119;0.699300699;0.629370629;0.06993007;0.41958042;0.27972028;1.048951049;3.496503497;4.685314685;5.874125874;4.475524476;43.07692308;0.629370629;3.706293706;32.30769231;1.118881119;1.048951049;1
Arkadiusz Milik2021;0.147058824;0;0.66;0.07;0.63;0.09;3.17;1.4;0.073529412;16.25;22.20588235;230.0735294;28.38235294;8.455882353;11.02941176;5.220588235;6.838235294;1.029411765;1.544117647;0.514705882;0.808823529;0.294117647;0.073529412;1.029411765;1.62;0.955882353;0;0.220588235;0.147058824;0.073529412;0.3;0.220588235;0;0.073529412;0;0;1.102941176;0.661764706;0;0.588235294;0.514705882;0.294117647;1.029411765;3.455882353;0.735294118;5.514705882;6.25;33.60294118;0.882352941;5.073529412;19.63235294;0.367647059;1.029411765;1
Armand Lauriente2021;0.222222222;0;0.17;0.28;0.18;0.29;3.27;1.17;0.777777778;24.11111111;31.77777778;400.3333333;112.0555556;14.22222222;16;6.666666667;9.055555556;2.777777778;5.333333333;2.166666667;1.722222222;1;0.277777778;1.888888889;4.61;2.444444444;0.722222222;0.777777778;0.333333333;0.055555556;0.61;0.388888889;0.055555556;0.111111111;0;0;1.388888889;0.944444444;0.5;0.888888889;0;0.333333333;0.833333333;4.277777778;2.833333333;7.388888889;4.555555556;47.77777778;0.5;3.888888889;37.72222222;1.5;1.277777778;1
Arnaud Kalimuendo2021;0;0;0.52;0.22;0.44;0.14;2.36;1.26;0;16.96296296;22.22222222;262.2962963;43.18518519;9.481481481;11.48148148;6.222222222;8;0.888888889;1.111111111;0.962962963;0.592592593;0.814814815;0.296296296;0.962962963;2.88;1.407407407;0;0.444444444;0.37037037;0.074074074;0.81;0.296296296;0;0.148148148;0.148148148;0;0.518518519;0.37037037;0.296296296;0.074074074;0.148148148;0.148148148;0.740740741;4.148148148;1.555555556;6.740740741;7.333333333;35.55555556;0.296296296;4.444444444;27.7037037;1.333333333;1.259259259;1
Arnaud Nordin2021;0.050761421;0;0.2;0.2;0.24;0.15;2.24;0.66;0;18.98477157;25.53299492;341.928934;77.20812183;9.390862944;11.26903553;6.852791878;8.47715736;2.233502538;4.263959391;1.065989848;1.218274112;0.913705584;0.304568528;1.573604061;3.15;1.269035533;0.558375635;0.406091371;0.558375635;0.101522843;0.51;0.152284264;0.101522843;0.152284264;0;0.050761421;0.964467005;0.456852792;0.304568528;0.406091371;0.253807107;0.253807107;0.862944162;3.553299492;2.944162437;5.583756345;5.228426396;38.52791878;0.507614213;3.147208122;28.37563452;0.710659898;0.659898477;1
Arnaud Souquet2021;0.367647059;0;0.07;0.07;0.01;0.04;0.44;0.15;0;35.73529412;47.64705882;606.8382353;287.7941176;16.61764706;19.26470588;15.07352941;19.48529412;3.235294118;6.470588235;0.661764706;1.911764706;1.544117647;0.955882353;3.75;1.69;1.470588235;0.073529412;0.073529412;0;0;0.22;0.220588235;0;0;0;0;3.897058824;1.691176471;3.014705882;0.588235294;0.294117647;1.691176471;1.617647059;4.705882353;10.73529412;4.705882353;2.205882353;61.32352941;4.191176471;0.882352941;28.97058824;0.147058824;1.397058824;0
Aurélien Tchouaméni2021;0.264705882;0.029411765;0.06;0.12;0.12;0.06;1.53;0.29;0;45.64705882;54.47058824;865.6764706;211.3823529;18.38235294;20.97058824;20.52941176;23.11764706;5.882352941;8.647058824;0.5;4.529411765;0.735294118;0.029411765;4.764705882;1.59;1.147058824;0;0.029411765;0.176470588;0.058823529;0.26;0.235294118;0;0;0.029411765;0;4.176470588;2.852941176;1.676470588;1.941176471;0.558823529;1.176470588;1.588235294;7.058823529;6.676470588;9.647058824;2.970588235;67.61764706;2.382352941;1.676470588;44.32352941;0.117647059;1.705882353;0
Axel Disasi2021;0.179372197;0.089686099;0.13;0;0.1;0.02;0.85;0.27;0;59.50672646;68.65470852;1314.573991;362.5112108;14.48430493;15.29147982;34.17040359;36.5470852;10.35874439;15.82959641;0.134529148;4.125560538;0.313901345;0;3.587443946;0.36;0.313901345;0;0;0;0;0;0;0;0;0;0;1.30044843;1.031390135;0.67264574;0.582959641;0.044843049;0.67264574;0.896860987;3.3632287;3.811659193;3.542600897;0.313901345;77.53363229;8.071748879;1.031390135;54.26008969;0;1.255605381;0
Baptiste Reynet2021;0.078947368;0;0;0;0;0.02;0.05;0;0;28.13157895;41.76315789;910.2368421;537.8421053;3.052631579;3.052631579;14.21052632;14.26315789;10.84210526;24.42105263;0.105263158;0.842105263;0.026315789;0;0.026315789;0.16;0.105263158;0.052631579;0;0;0;0.03;0.026315789;0;0;0;0;0;0;0;0;0;0;0.026315789;0.052631579;0.210526316;0;0;44.89473684;37.05263158;0.052631579;22.55263158;0;0.026315789;2
Benjamin André2021;0.31152648;0;0;0.03;0.03;0.04;0.62;0.22;0;54.11214953;63.61370717;942.211838;237.3520249;26.29283489;29.09657321;20.28037383;23.1152648;6.137071651;8.442367601;0.654205607;6.074766355;0.373831776;0.093457944;5.420560748;1.72;1.464174455;0;0.093457944;0.093457944;0;0.12;0.124610592;0;0;0;0;3.457943925;2.710280374;1.433021807;1.775700935;0.249221184;1.557632399;2.336448598;7.38317757;6.635514019;12.67912773;2.118380062;76.07476636;2.523364486;1.277258567;46.35514019;0.062305296;2.180685358;0
Benjamin Bourigeaud2021;0.281690141;0;0.21;0.18;0.2;0.19;2.26;0.85;0.387323944;51.16197183;66.1971831;1033.133803;278.4859155;20.88028169;23.73239437;19.92957746;23.20422535;9.366197183;16.61971831;2.183098592;5.246478873;1.478873239;0.246478873;6.267605634;3.77;1.830985915;1.654929577;0.035211268;0;0.035211268;0.39;0.176056338;0.211267606;0;0;0;1.408450704;0.915492958;0.457746479;0.845070423;0.105633803;0.633802817;1.690140845;4.85915493;3.661971831;10.38732394;4.929577465;75.52816901;1.478873239;2.183098592;45.66901408;0.211267606;0.915492958;3
Benjamin Lecomte2021;0.035714286;0;0;0;0;0;0;0;0;27.07142857;35.60714286;776.5357143;467.2857143;5.428571429;5.5;11.78571429;11.82142857;9.714285714;18.14285714;0;0.392857143;0;0;0.107142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071428571;0.035714286;0.214285714;0;0;37.96428571;30.60714286;0.035714286;18.89285714;0;0.035714286;2
Benoît Badiashile2021;0.156739812;0;0.06;0.03;0.06;0.02;0.72;0.13;0;66.20689655;74.82758621;1529.310345;470.5015674;14.79623824;16.17554859;37.36677116;40.03134796;13.76175549;18.02507837;0.12539185;6.081504702;0.156739812;0;5.015673981;0.78;0.689655172;0;0;0;0.031347962;0.09;0.094043887;0;0;0;0;0.971786834;0.721003135;0.564263323;0.407523511;0;0.313479624;0.595611285;2.319749216;3.072100313;3.072100313;0.188087774;84.57680251;7.836990596;0.877742947;55.23510972;0;1.065830721;0
Benoît Costil2021;0;0;0;0;0;0;0;0;0;24.36842105;34.89473684;824.3157895;566.8421053;3.368421053;3.368421053;9.5;9.736842105;11.42105263;21.71052632;0;0.342105263;0.026315789;0;0.026315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052631579;0.026315789;0.157894737;0;0;37.47368421;32.18421053;0;17.76315789;0;0;2
Bersant Celina2021;0.196078431;0.039215686;0;0.2;0.06;0.17;0.94;0.2;0.156862745;33.09803922;42.82352941;576.7058824;166.9019608;16.74509804;18.74509804;11.68627451;13.92156863;4;8.549019608;1.921568627;3.490196078;1.490196078;0.274509804;3.764705882;2.62;1.647058824;0.901960784;0.039215686;0;0.039215686;0.23;0.156862745;0.078431373;0;0;0;1.058823529;0.431372549;0.274509804;0.588235294;0.196078431;0.274509804;1.137254902;4.274509804;3.960784314;8.274509804;3.254901961;51.17647059;0.823529412;1.254901961;33.76470588;0.196078431;0.588235294;3
Bingourou Kamara2021;0;0;0;0;0;0;0;0;0;20.75;30.875;722.75;526.5;3;3;7.625;7.75;10;20;0;0.375;0;0;0;0.5;0.375;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.375;0;0;33.125;29.125;0;15.5;0;0.125;2
Birger Meling2021;0.154440154;0;0.08;0.12;0.03;0.1;0.5;0.23;0;41.08108108;50.46332046;726.3320463;246.4864865;19.22779923;21.46718147;16.44787645;19.07335907;4.555984556;7.837837838;0.733590734;3.32046332;0.656370656;0.231660232;4.015444015;1.39;1.11969112;0.077220077;0.115830116;0.038610039;0.038610039;0.35;0.231660232;0;0.077220077;0.038610039;0;2.355212355;1.11969112;1.428571429;0.656370656;0.27027027;1.11969112;0.926640927;4.247104247;6.988416988;4.980694981;2.239382239;62.39382239;4.015444015;1.583011583;33.32046332;0.27027027;0.579150579;0
